Nome,Marca,Ano,Preco_Num,RAM_Num,Specs_Completa,Armazenamento_Num,Bateria_Num,Url
Samsung Galaxy A26 5G,Samsung,02/03/2025,1599.0,8.0,"Smartphone: Samsung Galaxy A26 5G. Marca: Samsung. Lançamento: 02/03/2025. Status: Verificado. Data lançamento: 02/03/2025. Preço de lançamento: R$ 2.299,00. Menor preço histórico: R$ 999,00. Preço atual: R$ 1.599,00. Outras informações: Dimensões. Dimensões: 164 x 77.5 x 7.7 mm. Peso: 200 g. Construção: Vidro Frontal (Gorilla Glass Victus Plus), Frame em plástico e Vidro traseiro (Corning Gorilla Glass Victus Plus). Chip: Nano-SIM e eSIM. Proteção Água: IP67. Plataforma: Sistema. Sistema: Android 15. Atualizações: 6 anos (sistema). Processador: Samsung Exynos 1280 (5nm). CPU: Octa-core (2x2.4 GHz Cortex-A78 e 6x2.0 GHz Cortex-A55). GPU: Mali-G68. AnTuTu: 493000. Memórias: Memória RAM. Memória RAM: 6 GBe8 GB. Armazenamento: 128 GBe256 GB. Armazenamento Extra: microSDXC (slot híbrido). Memória RAM expansiva: Sim. Tela: Tela - Tipo. Tela - Tipo: Super AMOLED. Tela - Tamanho: 6.7. Tela - Resolução: 1080 x 2340 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 385 ppi. Tela - Proteção: Corning Gorilla Glass Victus Plus. Tela - Extras: Always-on display, 1900 nits (pico) e 1200 nits (HBM). Câmera principal: 50 MP, f/1.8, 27mm (wide), 1/2.76, OIS   e PDAF. 2ª câmera: 8 MP, f/2.2, 120˚ (ultrawide). 3ª câmera: 2 MP, f/2.4, (macro). Câmera - Extras: Panorama, Flash LED e HDR. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 13 MP, f/2.2, (wide), 1/3.06. Bateria: 5000 mAh. Autonomia (teste bateria): 93%. Carregador: 25W. Carrega sem fios?: Não. Tempo de carga (teste bateria): 2h03min. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac. Bluetooth: A2DP,  LE e 5.3. GPS: GPS, QZSS, BDS, GALILEO e GLONASS. NFC: Sim. Som: Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. Infravermelho: Não. USB: Tipo-C e 2.0. Sensores: Acelerômetro, Giroscópio, Bússola, Proximidade Virtual e Impressão digital (sob a tela, óptico).",256.0,5000.0,https://www.oficinadanet.com.br/smartphones/samsung-galaxy-a26
Samsung Galaxy A36,Samsung,02/03/2025,1399.0,12.0,"Smartphone: Samsung Galaxy A36. Marca: Samsung. Lançamento: 02/03/2025. Status: Verificado. Data lançamento: 02/03/2025. Preço de lançamento: R$ 2.699,00. Menor preço histórico: R$ 1.206,24. Preço atual: R$ 1.399,00. Outras informações: Dimensões. Dimensões: 162.9 x 78.2 x 7.4 mm. Peso: 195 g. Construção: Vidro Frontal (Gorilla Glass Victus Plus), Frame em plástico e Vidro traseiro (Corning Gorilla Glass Victus Plus). Chip: Nano-SIM e eSIM. Proteção Água: IP67. Plataforma: Sistema. Sistema: Android 15. Atualizações: 6 anos (sistema). Processador: Qualcomm Snapdragon 6 Gen 3 (4 nm). CPU: Octa-core (4x2.4 GHz Cortex-A78 e 4x1.8 GHz Cortex-A55). GPU: Adreno 710. AnTuTu: 652.000. Memórias: Memória RAM. Memória RAM: 6 GB,8 GBe12 GB. Tipo de Memória RAM: UFS 2.2. Armazenamento: 128 GBe256 GB. Armazenamento Extra: Não Possui. Memória RAM expansiva: Sim. Tela: Tela - Tipo. Tela - Tipo: Super AMOLED. Tela - Tamanho: 6.7. Tela - Resolução: 1080 x 2340 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 385 ppi. Tela - Proteção: Corning Gorilla Glass Victus Plus. Tela - Extras: Always-on display, 1900 nits (pico) e 1200 nits (HBM). Câmera principal: 50 MP, f/1.8, (wide), OIS   e PDAF. 2ª câmera: 8 MP, f/2.2, 123˚, (ultrawide). 3ª câmera: 5 MP, f/2.4, (macro). Câmera - Extras: Panorama, HDR e Flash LED. Vídeo: 4K - 30 FPS e FULLHD - 60fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 12 MP, f/2.2, (wide). Câmera Frontal - Extras: Gyro-EIS. Bateria: 5000 mAh. Autonomia (teste bateria): 89%. Carregador: 45W. Carrega sem fios?: Não. Tempo de carga (teste bateria): 2h00min. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6. Bluetooth: 5.4, A2DP,  LE e aptX. GPS: GPS, QZSS, BDS, GALILEO e GLONASS. NFC: Sim. Som: Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. Infravermelho: Não. USB: Tipo-C e 2.0. Sensores: Acelerômetro, Proximidade Virtual, Giroscópio, Bússola e Impressão digital (sob a tela, óptico).",256.0,5000.0,https://www.oficinadanet.com.br/smartphones/samsung-galaxy-a36
Samsung Galaxy A56,Samsung,02/03/2025,1748.7,8.0,"Smartphone: Samsung Galaxy A56. Marca: Samsung. Lançamento: 02/03/2025. Status: Verificado. Data lançamento: 02/03/2025. Preço de lançamento: R$ 2.999,00. Menor preço histórico: R$ 1.429,00. Preço atual: R$ 1.748,70. Outras informações: Dimensões. Dimensões: 162.2 x 77.5 x 7.4 mm. Peso: 198 g. Construção: Vidro Frontal (Gorilla Glass Victus Plus), Vidro traseiro (Corning Gorilla Glass Victus Plus) e Frame de alumínio. Chip: Nano-SIM e eSIM. Proteção Água: IP67. Plataforma: Sistema. Sistema: Android 15 e One UI 7. Atualizações: 6 anos (sistema). Processador: Samsung Exynos 1580 (4nm). CPU: Octa-core (1x2.9 GHz e 3x2.6 GHz e 4x1.9 GHz). GPU: Xclipse 540. AnTuTu: 883000. Memórias: Memória RAM. Memória RAM: 8 GB. Armazenamento: 128 GBe256 GB. Armazenamento Extra: Não Possui. Memória RAM expansiva: Sim. Tela: Tela - Tipo. Tela - Tipo: Super AMOLED. Tela - Tamanho: 6.7. Tela - Resolução: 1080 x 2340 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 385 ppi. Tela - Proteção: Corning Gorilla Glass Victus. Tela - Extras: Always-on display, 1900 nits (pico), HDR10 Plus e 1200 nits (HBM). Câmera principal: 50 MP, f/1.8, (wide), OIS   e PDAF. 2ª câmera: 12 MP, f/2.2, (ultrawide). 3ª câmera: 5 MP, f/2.4, (macro). Câmera - Extras: Panorama, HDR e Flash LED. Vídeo: 4K - 30 FPS, 10-bit HDR e FULLHD - 60fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 12 MP, f/2.2, (wide). Câmera Frontal - Extras: HDR. Bateria: 5000 mAh. Autonomia (teste bateria): 83%. Carregador: 45W. Carrega sem fios?: Não. Tempo de carga (teste bateria): 1h51min (15W). Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6. Bluetooth: LE, A2DP e 5.3. GPS: QZSS, GPS, BDS, GALILEO e GLONASS. NFC: Sim. Som: Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. Infravermelho: Não. USB: Tipo-C, OTG e 2.0. Sensores: Acelerômetro, Giroscópio, Bússola, Proximidade Virtual e Impressão digital (sob a tela, óptico).",256.0,5000.0,https://www.oficinadanet.com.br/smartphones/samsung-galaxy-a56
Samsung Galaxy M06 5G,Samsung,27/02/2025,0.0,6.0,"Smartphone: Samsung Galaxy M06 5G. Marca: Samsung. Lançamento: 27/02/2025. Status: Lançamento. Data lançamento: 27/02/2025. Outras informações: Dimensões. Dimensões: 167.4 x 77.4 x 8 mm. Peso: 191 g. Construção: Frame em plástico, Plástico na traseira e Vidro Frontal. Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: Não. Plataforma: Sistema. Sistema: One UI Core 7 e Android 15. Atualizações: 4 anos (sistema). Processador: Mediatek Dimensity 6300 (6 nm). CPU: Octa-core (2x2.4 GHz Cortex-A76 e 6x2.0 GHz Cortex-A55). GPU: Mali-G57 MC2. Memórias: Memória RAM. Memória RAM: 4 GBe6 GB. Armazenamento: 128 GB. Armazenamento Extra: microSDXC (slot dedicado). Tela: Tela - Tipo. Tela - Tipo: PLS LCD. Tela - Tamanho: 6.74. Tela - Resolução: 720 x 1600. Tela - Densidade: 260 ppi. Tela - Extras: 800 nits (pico). Câmera principal: 50 MP, f/1.8, (wide) e AF. 2ª câmera: 2 MP, f/2.4, (depth). Câmera - Extras: Flash LED, HDR e Panorama. Vídeo: FULLHD - 30fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 8 MP, f/2.0, (wide). Bateria: 5000 mAh. Carregador: 25W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac , Wi-Fi Direct e Dual Band. Bluetooth: A2DP, LE e 5.3. GPS: GPS, GALILEO, BDS e GLONASS. NFC: Sim. Som: Loudspeaker. 3.5mm jack: Não. Outros: Infravermelho. Infravermelho: Não. USB: Tipo-C e 2.0. Sensores: Impressão digital (lateral), Luz ambiente, Proximidade, Acelerômetro e Bússola.",128.0,5000.0,https://www.oficinadanet.com.br/smartphones/samsung-galaxy-m06
Samsung Galaxy M16 5G,Samsung,27/02/2025,0.0,8.0,"Smartphone: Samsung Galaxy M16 5G. Marca: Samsung. Lançamento: 27/02/2025. Status: Lançamento. Data lançamento: 27/02/2025. Outras informações: Dimensões. Dimensões: 164.4 x 77.9 x 7.9 mm. Construção: Frame em plástico, Plástico na traseira e Vidro Frontal. Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: IP54. Plataforma: Sistema. Sistema: Android 15 e One UI 7. Atualizações: 6 anos (sistema). Processador: Mediatek Dimensity 6300 (6 nm). CPU: Octa-core (2x2.4 GHz Cortex-A76 e 6x2.0 GHz Cortex-A55). GPU: Mali-G57 MC2. Memórias: Memória RAM. Memória RAM: 4 GB,6 GBe8 GB. Armazenamento: 128 GBe256 GB. Armazenamento Extra: microSDXC (slot dedicado). Tela: Tela - Tipo. Tela - Tipo: Super AMOLED. Tela - Tamanho: 6.7. Tela - Resolução: 1080 x 2340 pixels. Tela - Frequência: 90Hz. Tela - Densidade: 385 ppi. Tela - Extras: 800 nits (pico). Câmera principal: 50 MP, f/1.8, (wide) e AF. 2ª câmera: 5 MP (ultrawide) f/2.2. 3ª câmera: 2 MP, f/2.4 (macro). Câmera - Extras: HDR, Panorama e Flash LED. Vídeo: FULLHD - 30fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 13 MP, f/2.0, (wide). Bateria: 5000 mAh. Carregador: 25W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac , Wi-Fi Direct e Dual Band. Bluetooth: LE, A2DP e 5.3. GPS: QZSS, GPS, GALILEO, GLONASS e BDS. NFC: Sim. Som: Loudspeaker. 3.5mm jack: Não. Outros: Infravermelho. Infravermelho: Não. USB: Tipo-C e 2.0. Sensores: Impressão digital (lateral), Luz ambiente, Proximidade, Acelerômetro e Bússola.",256.0,5000.0,https://www.oficinadanet.com.br/smartphones/samsung-galaxy-m16
Samsung Galaxy A06 5G,Samsung,19/02/2025,687.0,6.0,"Smartphone: Samsung Galaxy A06 5G. Marca: Samsung. Lançamento: 19/02/2025. Status: Lançamento. Data lançamento: 19/02/2025. Preço de lançamento: R$ 1.099,00. Menor preço histórico: R$ 598,00. Preço atual: R$ 687,00. Outras informações: Dimensões. Dimensões: 167.3 x 77.3 x 8 mm. Peso: 191 g. Construção: Plástico na traseira, Vidro Frontal   e Frame em plástico. Chip: Dual SIM (Nano-SIM, dual stand-by) e Singular (Nano-SIM). Proteção Água: IP54. Plataforma: Sistema. Sistema: Android 15. Atualizações: 4 anos (sistema). Processador: Mediatek Dimensity 6300 (6 nm). CPU: Octa-core (2x2.4 GHz Cortex-A76 e 6x2.0 GHz Cortex-A55). GPU: Mali-G57 MC2. Memórias: Memória RAM. Memória RAM: 4 GBe6 GB. Armazenamento: 64 GBe128 GB. Armazenamento Extra: microSDXC (slot dedicado). Tela: Tela - Tipo. Tela - Tipo: PLS LCD. Tela - Tamanho: 6.7. Tela - Resolução: 720 x 1600. Tela - Densidade: 262 ppi. Tela - Frequência: 90Hz. Câmera principal: 50 MP, f/1.8, (wide) e PDAF. 2ª câmera: 2 MP (profundidade). Câmera - Extras: Flash LED. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 8 MP, f/2.0, (wide). Bateria: 5000 mAh. Carregador: 25W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 b/g/n/ac. Bluetooth: A2DP,  LE e 5.3. GPS: GPS, GALILEO, BDS e GLONASS. NFC: Não. Som: Loudspeaker. 3.5mm jack: Sim. Outros: Infravermelho. Infravermelho: Não. USB: Tipo-C e 2.0. Sensores: Impressão digital (lateral), Bússola, Giroscópio, Proximidade e Acelerômetro.",128.0,5000.0,https://www.oficinadanet.com.br/smartphones/samsung-galaxy-a06-5g
Samsung Galaxy S25,Samsung,22/01/2025,3499.0,12.0,"Smartphone: Samsung Galaxy S25. Marca: Samsung. Lançamento: 22/01/2025. Status: Lançamento. Data lançamento: 22/01/2025. Preço de lançamento: R$ 6.999,00. Menor preço histórico: R$ 2.999,10. Preço atual: R$ 3.499,00. Outras informações: Dimensões. Dimensões: 146.9 x 70.4 x 7.2 mm. Construção: Vidro traseiro (Gorilla Glass Victus 2), Vidro Frontal (Gorilla Glass Victus 2) e Frame de alumínio. Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: IP68. Dobrável: Não. Plataforma: Sistema. Sistema: Android 15 e One UI 7. Atualizações: 7 anos (sistema). Processador: Qualcomm Snapdragon 8 Elite (3 nm). CPU: Octa-core (2x4.47 GHz Oryon V2 Phoenix L, 6x3.53 GHz Oryon V2 Phoenix M). GPU: Adreno 830. AnTuTu: 2125000. Memórias: Memória RAM. Memória RAM: 12 GB. Tipo de Memória RAM: UFS 4.0. Armazenamento: 128 GB,256 GBe512 GB. Armazenamento Extra: Não Possui. Tela: Tela - Tipo. Tela - Tipo: Dynamic LTPO AMOLED 2X. Tela - Tamanho: 6.2. Tela - Resolução: 1080 x 2340. Tela - Frequência: 120Hz. Tela - Densidade: 416 ppi. Tela - Proteção: Corning Gorilla Glass Victus 2. Tela - Extras: Always-on display, 2600 nits (pico) e HDR10 Plus. Câmera principal: 50 MP, f/1.8, 24mm (wide), 1/1.56, OIS   e Dual Pixel PDAF. 2ª câmera: 10 MP, f/2.4, 67mm (telephoto), 1/3.94, 3x zoom optico, PDAF e OIS. 3ª câmera: 12 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/2.55 e Super Steady video. Câmera - Extras: Panorama, Auto-HDR e Flash LED. Vídeo: 4K - 60fps e Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 12 MP, f/2.2, 26mm (wide) e Dual Pixel PDAF. Câmera Frontal - Extras: Dual video call, Auto-HDR e HDR10 Plus. Bateria: 4000 mAh. Autonomia (teste bateria): 88%. Carregador: 25W e 4.5 reverse wireless. Carrega sem fios?: 15W. Tempo de carga (teste bateria): 1h17min. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6e, Wi-Fi Direct e Tri-Band. Bluetooth: 5.4,  LE e A2DP. GPS: QZSS, GPS, GALILEO, BEIDOU e GLONASS. NFC: Sim. Som: Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. Infravermelho: Não. USB: Displayport 1.2, On-The-Go, USB Tipo-C e 3.2. Sensores: Sensor de Luz, Sensor Geomagnético, Acelerômetro, Giroscópio, Proximidade, Bússola, Barômetro, Sensor de Efeito Hall e Impressão digital (sob a tela, ultrassônico).",512.0,4000.0,https://www.oficinadanet.com.br/smartphones/samsung-galaxy-s25
Samsung Galaxy S25 Plus,Samsung,22/01/2025,6290.0,12.0,"Smartphone: Samsung Galaxy S25 Plus. Marca: Samsung. Lançamento: 22/01/2025. Status: Verificado. Data lançamento: 22/01/2025. Preço de lançamento: R$ 8.499,00. Menor preço histórico: R$ 4.229,10. Preço atual: R$ 6.290,00. Outras informações: Dimensões. Dimensões: 158.4 x 75.8 x 7.3 mm. Peso: 190g. Construção: Vidro traseiro (Gorilla Glass Victus 2), Vidro Frontal (Gorilla Glass Victus 2) e Frame de alumínio. Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: IP68. Dobrável: Não. Plataforma: Sistema. Sistema: Android 15 e One UI 7. Atualizações: 7 anos (sistema). Processador: Qualcomm Snapdragon 8 Elite (3 nm). CPU: Octa-core (2x4.47 GHz Oryon V2 Phoenix L, 6x3.53 GHz Oryon V2 Phoenix M). GPU: Adreno 830. Memórias: Memória RAM. Memória RAM: 12 GB. Tipo de Memória RAM: UFS 4.0. Armazenamento: 256 GBe512 GB. Armazenamento Extra: Não Possui. Tela: Tela - Tipo. Tela - Tipo: Dynamic LTPO AMOLED 2X. Tela - Tamanho: 6.7. Tela - Resolução: 1440 x 3120. Tela - Frequência: 120Hz. Tela - Densidade: 513 ppi. Tela - Proteção: Corning Gorilla Glass Victus 2. Tela - Extras: Always-on display, 2600 nits (pico) e HDR10 Plus. Câmera principal: 50 MP, f/1.8, 24mm (wide), 1/1.56, OIS   e Dual Pixel PDAF. 2ª câmera: 10 MP, f/2.4, 67mm (telephoto), 1/3.94, 3x zoom optico, PDAF e OIS. 3ª câmera: 12 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/2.55 e Super Steady video. Câmera - Extras: Panorama, Auto-HDR e Flash LED. Vídeo: 4K - 60fps e Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 12 MP, f/2.2, 26mm (wide) e Dual Pixel PDAF. Câmera Frontal - Extras: Dual video call, Auto-HDR e HDR10 Plus. Bateria: 4900 mAh. Carregador: 45W, 15W Wireless e 4.5 reverse wireless. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6e, Tri-Band e Wi-Fi Direct. Bluetooth: 5.4, A2DP e  LE. GPS: GPS, GLONASS, BDS e GALILEO. NFC: Sim. Som: Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. Infravermelho: Não. USB: Displayport 1.2, On-The-Go, USB Tipo-C e 3.2. Sensores: Samsung Wireless DeX, Samsung DeX, Proximidade, Giroscópio, Bússola, Barômetro, Suporte ultra wideband (UWB), Sensor de Luz, Sensor Geomagnético, Acelerômetro, Impressão digital (sob a tela, ultrassônico) e Sensor de Efeito Hall.",512.0,4900.0,https://www.oficinadanet.com.br/smartphones/samsung-galaxy-s25-plus
Samsung Galaxy S25 Ultra,Samsung,22/01/2025,5999.0,12.0,"Smartphone: Samsung Galaxy S25 Ultra. Marca: Samsung. Lançamento: 22/01/2025. Status: Verificado. Data lançamento: 22/01/2025. Preço de lançamento: R$ 11.999,00. Menor preço histórico: R$ 4.999,00. Preço atual: R$ 5.999,00. Outras informações: Dimensões. Dimensões: 162.8 x 77.6 x 8.2 mm. Peso: 219 g. Construção: Vidro frontal (Gorilla Glass Armor), Frame em titânio e Vidro Traseiro (Gorilla Glass). Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: IP68. Dobrável: Não. Plataforma: Sistema. Sistema: Android 15 e One UI 7. Atualizações: 7 anos (sistema). Processador: Qualcomm Snapdragon 8 Elite (3 nm). CPU: Octa-core (2x4.32 GHz Oryon V2 Phoenix L   6x3.53 GHz Oryon V2 Phoenix M). GPU: Adreno 830. Memórias: Memória RAM. Memória RAM: 12 GB. Tipo de Memória RAM: UFS 4.0. Armazenamento: 256 GB,512 GBe1 TB. Armazenamento Extra: Não Possui. Tela: Tela - Tipo. Tela - Tipo: Dynamic LTPO AMOLED 2X. Tela - Tamanho: 6.9. Tela - Resolução: 1440 x 3120. Tela - Frequência: 120Hz. Tela - Densidade: 505 ppi. Tela - Proteção: Corning Gorilla Armor 2. Tela - Extras: Always-on display, 2600 nits (pico) e HDR10 Plus. Câmera principal: 200 MP, f/1.7, 24mm (wide), 1/1.3, multi-directional PDAF, Laser AF e OIS. 2ª câmera: 50 MP, f/3.4, 111mm (periscope telephoto), 5x zoom ótico , OIS e PDAF. 3ª câmera: 10 MP, f/2.4, 67mm (telephoto), 1/3.52, Dual Pixel PDAF, OIS e 3x zoom ótico. 4ª câmera: 50 MP, f/2.0 (ultrawide), Super Estabilidade e Dual Pixel PDAF. Câmera - Extras: Panorama, Auto-HDR e Flash LED. Vídeo: 4K - 60fps e Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 12 MP, f/2.2, 26mm (wide), PDAF  e Dual Pixel PDAF. Câmera Frontal - Extras: Dual video call, Auto-HDR e HDR10 Plus. Bateria: 5000 mAh. Carregador: 25W Wireless, 45W e 4.5 reverse wireless. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6e/7, Wi-Fi Direct e Tri-Band. Bluetooth: LE, A2DP e 5.3. GPS: GPS, GALILEO, BDS e GLONASS. NFC: Sim. Som: Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. Infravermelho: Não. USB: Displayport 1.2, On-The-Go, USB Tipo-C e 3.2. Sensores: Samsung DeX, Samsung Wireless DeX, Suporte ultra wideband (UWB), Barômetro, Bússola, Proximidade, Giroscópio, Acelerômetro e Impressão digital (sob a tela, ultrassônico).",1.0,5000.0,https://www.oficinadanet.com.br/smartphones/samsung-galaxy-s25-ultra
Samsung Galaxy Z Fold SE,Samsung,21/10/2024,0.0,16.0,"Smartphone: Samsung Galaxy Z Fold SE. Marca: Samsung. Lançamento: 21/10/2024. Status: Lançamento. Data lançamento: 21/10/2024. Outras informações: Dimensões. Dimensões: 157.9 x 142.6 x 5.6 mm (aberto) e 157.9 x 72.8 x 10.6 mm (fechado). Peso: 236 g. Construção: Plástico frontal (tela aberta), Vidro Frontal (Gorilla Glass Victus 2), Vidro traseiro (Gorilla Glass Victus 2) e Frame de alumínio. Chip: Dual eSIM - International, Nano-SIM e eSIM. Proteção Água: IP48. Dobrável: Sim. Plataforma: Sistema. Sistema: One UI 6.1.1 e Android 14. Processador: Qualcomm Snapdragon 8 Gen 3 (4 nm) SM8650-AB. CPU: Octa-core (1x3.39GHz Cortex-X4 e 3x3.1GHz Cortex-A720 e 2x2.9GHz Cortex-A720 e 2x2.2GHz Cortex-A520). GPU: Adreno 750. Memórias: Memória RAM. Memória RAM: 16 GB. Armazenamento: 512 GB. Armazenamento Extra: Não Possui. Tela: Tela - Tipo. Tela - Tipo: Foldable Dynamic LTPO AMOLED 2X. Tela - Tamanho: 8.0. Tela - Resolução: 1968 x 2184 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 367 ppi. Tela - Proteção: Corning Gorilla Glass Victus 2. Tela - Extras: Dynamic LTPO AMOLED 2X, 6,5 polegadas, 1080 x 2520 polegadas,120Hz, 2600 nits (pico), Corning Gorilla Glass Victus 2, 2600 nits (pico) e HDR 10 Plus. Câmera principal: 200 MP, f/1.8, (wide), OIS   e PDAF. 2ª câmera: 10 MP, f/2.4, (telefoto), 3x zoom ótico, PDAF e OIS. 3ª câmera: 12 MP, f/2.2, 123˚, 12mm (ultrawide) e AF. Câmera - Extras: Panorama, Flash LED e HDR. Vídeo: 4K - 60fps, gyro-EIS e FULLHD - 60fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 4 MP, f/1.8 (abaixo da tela) e 10 MP, f/2.2, 24mm (wide). Câmera Frontal - Extras: HDR. Bateria: 4400 mAh. Carregador: 25W, 15W Wireless e 4.5 reverse wireless. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6e/7, Tri-Band e Wi-Fi Direct. Bluetooth: A2DP, LE e 5.3. GPS: GPS, QZSS, GLONASS, GALILEO e BDS. NFC: Sim. Som: Loudspeaker e Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. Infravermelho: Não. USB: Tipo-C, On-The-Go e 3.2. Sensores: Samsung DeX, Impressão digital (lateral), Suporte ultra wideband (UWB), Bússola, Barômetro, Giroscópio, Acelerômetro e Circule para pesquisar.",512.0,4400.0,https://www.oficinadanet.com.br/smartphones/samsung-galaxy-z-fold-se
Samsung Galaxy A16 4G,Samsung,07/10/2024,799.9,8.0,"Smartphone: Samsung Galaxy A16 4G. Marca: Samsung. Lançamento: 07/10/2024. Status: Verificado. Data lançamento: 07/10/2024. Preço de lançamento: R$ 1.399,00. Menor preço histórico: R$ 648,99. Preço atual: R$ 799,90. Outras informações: Dimensões. Dimensões: 164.4 x 77.9 x 7.9 mm. Peso: 200 g. Construção: Frame em plástico, Plástico na traseira e Vidro Frontal. Chip: Single SIM (Nano-SIM and/or eSIM) e Híbrido Dual SIM. Proteção Água: IP54. Plataforma: Sistema. Sistema: One UI 6.1 e Android 14. Atualizações: 6 anos (sistema). Processador: MediaTek Helio G99 (6nm). CPU: Octa-core (2x2.2 GHz Cortex-A76 e 6x2.0 GHz Cortex-A55). GPU: Mali-G57 MC2. Memórias: Memória RAM. Memória RAM: 4 GBe8 GB. Armazenamento: 128 GBe256 GB. Armazenamento Extra: microSDXC (slot híbrido) e 1 TB. Tela: Tela - Tipo. Tela - Tipo: Super AMOLED. Tela - Tamanho: 6.7. Tela - Resolução: 1080 x 2340. Tela - Frequência: 90Hz. Tela - Proteção: Não possui. Câmera principal: 50 MP, f/1.8, (wide). 2ª câmera: 5 MP, f/2.2, (ultrawide), 1/5. 3ª câmera: 2 MP, f/2.4, (macro). Câmera - Extras: HDR, Panorama e Flash LED. Vídeo: FULLHD - 30fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 13 MP, f/2.0, (wide). Bateria: 5000 mAh. Carregador: 15W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac , Dual Band e Wi-Fi Direct. Bluetooth: A2DP, LE e 5.3. GPS: QZSS, GPS, BDS, GLONASS e GALILEO. NFC: Sim. Som: Loudspeaker. 3.5mm jack: Não. Outros: Infravermelho. Infravermelho: Não. USB: Tipo-C e 2.0. Sensores: Impressão digital (lateral), Sensor de Luz, Sensor Geomagnético, Proximidade Virtual, Bússola e Acelerômetro.",256.0,5000.0,https://www.oficinadanet.com.br/smartphones/samsung-galaxy-a16-4g
